Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0001","SO2","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0001_SO2_THERM_43i","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0005","PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0005","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0005_PM10_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0007","O3","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0007","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0007_O3_THERM_49i","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0008","NO2","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0008","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0008_NO2_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0009","NOX as NO2","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0009","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0009_NOX_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0010","CO","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0010","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0010_CO_THERM_48i","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_0020","C6H6","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_0020","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_0020_C6H6_THERM_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_5012","Pb in PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_5012","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_5014","Cd in PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_5014","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_5015","Ni in PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_5015","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_5018","As in PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_5018","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_5029","BaP in PM10","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_5029","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270221","TR270221","GAZIANTEP-ATAPARK","SPO-TR270221_6001","PM2.5","37.425800000","37.0886","837.0","m","urban","industrial","27/01/2020 00:00:00","","SAM-TR270221_6001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270221_6001_PM2.5_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0001","SO2","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0001_SO2_THERM_43i","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0005","PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0005","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0005_PM10_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0007","O3","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0007","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0007_O3_THERM_49i","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0008","NO2","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0008","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0008_NO2_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0009","NOX as NO2","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0009","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0009_NOX_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0010","CO","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0010","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0010_CO_THERM_48i","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_0020","C6H6","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_0020","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_0020_C6H6_THERM_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_5012","Pb in PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_5012","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_5014","Cd in PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_5014","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_5015","Ni in PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_5015","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_5018","As in PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_5018","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_5029","BaP in PM10","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_5029","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270341","TR270341","GAZIANTEP-BEYDILLI","SPO-TR270341_6001","PM2.5","37.395600000","37.0444","902.0","m","urban","background","01/01/2020 00:00:00","","SAM-TR270341_6001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270341_6001_PM2.5_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0001","SO2","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0001_SO2_THERM_43i","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0005","PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0005","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0005_PM10_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0007","O3","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0007","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0007_O3_THERM_49i","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0008","NO2","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0008","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0008_NO2_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0009","NOX as NO2","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0009","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0009_NOX_THERM_42i","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0010","CO","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0010","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0010_CO_THERM_48i","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_0020","C6H6","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_0020","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_0020_C6H6_THERM_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_5012","Pb in PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_5012","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_5014","Cd in PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_5014","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_5015","Ni in PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_5015","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_5018","As in PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_5018","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_5029","BaP in PM10","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_5029","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270441","TR270441","GAZIANTEP-NIZIP","SPO-TR270441_6001","PM2.5","37.803900000","37.0099","532.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270441_6001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270441_6001_PM2.5_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270541","TR270541","GAZIANTEP-GASKI D6","SPO-TR270541_0001","SO2","37.359100000","37.0471","934.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270541_0001","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270541_0001_SO2_THERM_43i","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR270541","TR270541","GAZIANTEP-GASKI D6","SPO-TR270541_0005","PM10","37.359100000","37.0471","934.0","m","urban","background","12/03/2021 00:00:00","","SAM-TR270541_0005","3.5","m","","","","","","","","","","0","","","","","GAZIANTEP","","","","","","","","","","SPP-TR270541_0005_PM10_THERM_5014i","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
